image_id,file_name,split,scenario_category,has_saliency_png,has_fixation_mat,ground_truth_caps,primary_gt_caption,n_gt_captions,blip_caption,blip2_caption,ofa_caption,vit_gpt2_caption,bleu4_blip,bleu4_blip2,bleu4_ofa,bleu4_vit_gpt2,cider_blip,meteor_blip,rougeL_blip,human_correct_blip,human_correct_blip2,human_correct_ofa,human_correct_vit_gpt2,error_type_blip,error_type_blip2,error_type_ofa,error_type_vit_gpt2,error_token_blip,error_token_blip2,error_token_ofa,error_token_vit_gpt2,js_div_mean_blip,kl_div_mean_blip,error_token_js_blip,other_tokens_js_blip,gt_caps_parsed,bleu1_blip,bleu2_blip,bleu3_blip,bleu4_conf_blip,bleu1_blip2,bleu2_blip2,bleu3_blip2,cider_blip2,meteor_blip2,rougeL_blip2,bleu4_conf_blip2,bleu1_vit_gpt2,bleu2_vit_gpt2,bleu3_vit_gpt2,cider_vit_gpt2,meteor_vit_gpt2,rougeL_vit_gpt2,bleu4_conf_vit_gpt2,annotator_1_blip,annotator_2_blip,annotator_3_blip,annotator_1_blip2,annotator_2_blip2,annotator_3_blip2,annotator_1_vit_gpt2,annotator_2_vit_gpt2,annotator_3_vit_gpt2,metric_correct_blip,metric_correct_blip2,metric_correct_vit_gpt2,js_div_max_blip,cos_sim_mean_blip
558677,COCO_val2014_000000558677.jpg,val,context_mismatch,True,True,"['A large jetliner sitting on top of an airport tarmac.', 'a commercial plane at the landing field of an airport', 'A large airplane is parked on a runway near some trucks. ', 'a plane at the airport being offloaded and some trucks moving besides it', 'Trucks have arrived to get hte plane ready for departure.']",A large jetliner sitting on top of an airport tarmac.,5,there is a large air plane that is sitting on the tarmac,the plane is red and white,[OFA_UNAVAILABLE],a large jetliner sitting on top of an airport tarmac,0.058590593701517,0.0296421511880029,,0.8801117367933934,0.0890422365309255,0.3676470588235294,0.4545454545454545,1,1,,0,correct,correct,,context_mismatch,,,,top,0.34775481116433676,5.7555423858856125,,,"['A large jetliner sitting on top of an airport tarmac.', 'a commercial plane at the landing field of an airport', 'A large airplane is parked on a runway near some trucks. ', 'a plane at the airport being offloaded and some trucks moving besides it', 'Trucks have arrived to get hte plane ready for departure.']",0.5833333333333334,0.3256694736394648,0.1019807108406801,low,0.3422780793550613,0.0592843023760058,0.0355983547925869,0.0805016026981181,0.1626016260162601,0.2105263157894736,low,0.9,0.8944271909999159,0.8879040017426008,0.3848049730340797,0.8993827160493828,1.0,high,1,0,1,1,1,1,0,0,1,0,0,1,0.3595593992673866,0.41031352280998507
351331,COCO_val2014_000000351331.jpg,val,object_confusion,True,True,"['a small pepperoni pizza next to a fork', 'The  pizza  is cheesey wiith peporoni for the topping', 'A pepperoni pizza sitting on top of a white plate.', 'the pizza is on a plate with a fork next to it ', 'a small fully cooked pizza resting on plate next to a fork']",a small pepperoni pizza next to a fork,5,there is a pepperoni pizza on a white plate with a fork and knife,a pepperoni pizza on a plate,[OFA_UNAVAILABLE],a pepperoni pizza on a white plate,0.3057690288450511,0.2434836798966325,,0.2082944112180899,0.2696316051575494,0.6147540983606558,0.5833333333333334,0,0,,0,object_hallucination,object_hallucination,,object_hallucination,pizza,pepperoni,,pepperoni,0.5952042370751285,9.397690085000724,0.5744021648627664,0.5968043964760795,"['a small pepperoni pizza next to a fork', 'The  pizza  is cheesey wiith peporoni for the topping', 'A pepperoni pizza sitting on top of a white plate.', 'the pizza is on a plate with a fork next to it ', 'a small fully cooked pizza resting on plate next to a fork']",0.7142857142857143,0.6201736729460422,0.4581301635370895,high,0.7165313105737893,0.6408850873800026,0.5279447835831834,0.2508100685163414,0.4645833333333333,0.7499999999999999,medium,0.8668778997501817,0.7078028412278314,0.4428644742080514,0.225786774141532,0.5798969072164949,0.8235294117647058,medium,0,0,1,0,0,0,0,0,0,1,1,1,0.6168752495224226,0.1663172407028269
323067,COCO_val2014_000000323067.jpg,val,general_baseline,True,True,"['a man laying on a pile of snow next to a snowboard inside of a building.', 'A store display shows a snowboarder lying in fake snow.', 'A display of a snowboarder in wipeout fills an area.', 'A display of a snowboarder that fas fallen', 'Someone dressed in a snow suit on the groud .']",a man laying on a pile of snow next to a snowboard inside of a building.,5,there is a snowboarder that is laying down in the snow,a person laying in the snow with a snowboard,[OFA_UNAVAILABLE],a snowboarder is laying in the snow,0.1153056832378949,0.0693631908381303,,0.0796940544566811,0.1626983464736334,0.3547523427041499,0.380952380952381,1,0,,1,correct,general_baseline,,correct,,snowboard,,,0.4525930008909894,8.014785640589785,,,"['a man laying on a pile of snow next to a snowboard inside of a building.', 'A store display shows a snowboarder lying in fake snow.', 'A display of a snowboarder in wipeout fills an area.', 'A display of a snowboarder that fas fallen', 'Someone dressed in a snow suit on the groud .']",0.6363636363636364,0.3567530340063378,0.2418230050509015,medium,0.7777777777777778,0.3118047822311618,0.1115721583470283,0.1039942268235632,0.4505050505050505,0.3999999999999999,low,0.7430381997858699,0.3276490485424231,0.1230085359949233,0.1700165795213049,0.3865979381443298,0.4705882352941176,low,1,1,1,0,0,0,1,1,1,0,0,0,0.4696166168003432,0.29276793659524564
267363,COCO_val2014_000000267363.jpg,val,attribute_errors,True,True,"['A man sitting in the driver seat of a truck on a cell phone.', 'A white truck parked near the ocean with a yellow boat.', 'A picture of a car that is by some water.', 'A cargo truck is sitting at the shore while a boat comes in.', 'A truck has stopped by the water where there is a yellow boat']",A man sitting in the driver seat of a truck on a cell phone.,5,there is a man sitting in the driver ' s seat of a truck,a man sitting in the driver's seat of a truck,[OFA_UNAVAILABLE],a white truck parked in the middle of the water,0.6115380576901023,0.6580370064762462,,0.3549481056010053,0.3011836804425371,0.6696428571428572,0.7407407407407408,1,1,,1,correct,correct,,correct,,,,,0.43705833007728634,7.820837959239156,,,"['A man sitting in the driver seat of a truck on a cell phone.', 'A white truck parked near the ocean with a yellow boat.', 'A picture of a car that is by some water.', 'A cargo truck is sitting at the shore while a boat comes in.', 'A truck has stopped by the water where there is a yellow boat']",0.8571428571428571,0.8119979429411501,0.7272363035371392,high,0.9,0.8366600265340756,0.7591472429689157,0.2750821383103069,0.6050290486564996,0.8,high,0.8,0.6666666666666667,0.4807498567691361,0.1967180263411473,0.4091743119266054,0.4761904761904761,high,1,0,1,1,1,1,1,1,1,1,1,1,0.45474714441016056,0.31245328639921743
379636,COCO_val2014_000000379636.jpg,val,attribute_errors,True,True,"['A hotdog in a basket with french fries', 'THERE IS A PLATE OF FRIED AND MEAT AND A A BUN', 'A sausage on a bun next to very large fries.', 'A plate full of food in a basket including meat and fries.', 'A hot dog sits in a bun next to french fries.']",A hotdog in a basket with french fries,5,there is a plate with a sandwich and french fries on it,a basket with french fries and a hot dog in it,[OFA_UNAVAILABLE],a hot dog and french fries on a plate,0.2864629015880098,0.5156626918239822,,0.1964073254502565,0.1601674779495177,0.4428571428571428,0.4166666666666667,1,0,,1,correct,attribute_mismatch,,correct,,basket,,,0.38060572501017575,6.454317861690363,,,"['A hotdog in a basket with french fries', 'THERE IS A PLATE OF FRIED AND MEAT AND A A BUN', 'A sausage on a bun next to very large fries.', 'A plate full of food in a basket including meat and fries.', 'A hot dog sits in a bun next to french fries.']",0.8333333333333334,0.5504818825631803,0.3928004879363248,medium,0.9090909090909092,0.7977240352174656,0.656408625008086,0.2716766535308868,0.9036144578313254,0.5263157894736842,high,1.0,0.7905694150420948,0.4469517675482838,0.1648577742504681,0.4592592592592592,0.5,medium,1,1,1,0,0,0,1,1,1,1,1,0,0.39194772283364404,0.37294863879232937
134223,COCO_val2014_000000134223.jpg,val,counting_errors,True,True,"['A white plate topped with a hot dog, french fries and condiments.', 'Plate of food that includes a sausage, bread and french fries with dipping sauces.', 'I plate of food including a hot dog and some french fries.', 'A plate of fries and a hotdog with condiments.  ', 'A hot dog and fries with several condiments are on a plate.']","A white plate topped with a hot dog, french fries and condiments.",5,"there is a plate with a hot dog, french fries, and salad on it",a white plate topped with a hot dog and french fries,[OFA_UNAVAILABLE],a hot dog and french fries on a white plate,0.3255964126200301,0.7883163919085021,,0.5019724248795792,0.2002422986997799,0.6147540983606558,0.6923076923076924,1,1,,1,correct,correct,,correct,,,,,0.05085812815702103,0.18399694214398563,,,"['A white plate topped with a hot dog, french fries and condiments.', 'Plate of food that includes a sausage, bread and french fries with dipping sauces.', 'I plate of food including a hot dog and some french fries.', 'A plate of fries and a hotdog with condiments.  ', 'A hot dog and fries with several condiments are on a plate.']",0.6428571428571429,0.4972451580988469,0.3953912415007294,high,0.9131007162822624,0.9131007162822624,0.8779460771369865,0.4792973962739651,0.8289915966386556,0.8695652173913043,high,1.0,0.9428090415820634,0.7631428283688879,0.3716992350466511,0.5698720166032515,0.7272727272727272,high,1,1,1,1,0,1,1,1,1,1,1,1,0.05652572003890115,0.8701743367118305
291394,COCO_val2014_000000291394.jpg,val,context_mismatch,True,True,"['assorted cars and buses sitting in a parking lot', 'A view of an are with several vehicles that are parked.', 'A group of buses is parked alongside the road.', 'A group of cars and busses on a dirt lot.', 'Several buses and some cars parked in a dirt lot.']",assorted cars and buses sitting in a parking lot,5,there are many buses that are parked on the side of the road,a group of buses parked on the side of the road,[OFA_UNAVAILABLE],a parking lot filled with lots of parked cars,0.0464668439367002,0.269855346668251,,0.1466852894655655,0.0960016230608512,0.2818080357142857,0.3636363636363637,1,1,,1,correct,correct,,correct,,,,,0.44552352390330746,7.910203826595318,,,"['assorted cars and buses sitting in a parking lot', 'A view of an are with several vehicles that are parked.', 'A group of buses is parked alongside the road.', 'A group of cars and busses on a dirt lot.', 'Several buses and some cars parked in a dirt lot.']",0.6153846153846154,0.2264554068289191,0.0775397210853983,low,0.6363636363636364,0.4369314487526514,0.3487691251251089,0.1794503642617053,0.4634661835748792,0.7000000000000001,medium,0.7777777777777778,0.4409585518440984,0.30285343213869,0.1390605369626642,0.4166666666666666,0.3333333333333333,medium,1,1,1,1,1,1,1,1,1,0,1,0,0.4547773315698284,0.31144780824557006
571450,COCO_val2014_000000571450.jpg,val,object_confusion,True,True,"['A woman laying in bed while reading a book.', 'A girl reclining on her bed and reading a book.', 'A lady laying on the bed reading a book', 'A woman reclining back and reading a book.', 'A person lying down and reading a book.']",A woman laying in bed while reading a book.,5,there is a black and white photo of a woman reading a book,a woman laying on a bed reading a book,[OFA_UNAVAILABLE],a woman laying on a bed reading a book,0.1012019324419439,0.4671379777282001,,0.4671379777282001,0.1749423483941198,0.5247058823529411,0.4761904761904762,0,1,,1,object_misidentification,correct,,correct,there,,,,0.532399590386847,9.424111248404527,0.5203349217477085,0.5334049794401086,"['A woman laying in bed while reading a book.', 'A girl reclining on her bed and reading a book.', 'A lady laying on the bed reading a book', 'A woman reclining back and reading a book.', 'A person lying down and reading a book.']",0.4615384615384615,0.3396831102433787,0.2189030136322372,medium,0.8888888888888888,0.816496580927726,0.6586337560083495,0.3363674508721835,0.7471655328798186,0.7777777777777778,high,0.8888888888888888,0.816496580927726,0.6586337560083495,0.3363674508721835,0.7471655328798186,0.7777777777777778,high,0,0,0,1,1,1,1,1,1,0,1,1,0.5440356158262184,0.23828067913278883
378614,COCO_val2014_000000378614.jpg,val,counting_errors,True,True,"['A print ad for the Pizzeria La Crescia.', 'A plate of food and a bottle of beer is seen outside of a restaurant.', 'a beer sits in front of a box of food ', 'Some people are eating quesadillas and a beer.', 'a big pizza is on a big white plate']",A print ad for the Pizzeria La Crescia.,5,there is a person holding up a box of food next to a bottle of beer,a bottle of beer,[OFA_UNAVAILABLE],a bottle of beer sitting on top of a table,0.3237722713145643,0.3678794411714423,,0.3246679154750989,0.2627685026415682,0.330188679245283,0.4516129032258064,0,0,,0,object_misidentification,object_misidentification,,counting_errors,there,beer,,bottle,0.4076537950035639,6.588031681185164,0.3940195480214031,0.40856274480237464,"['A print ad for the Pizzeria La Crescia.', 'A plate of food and a bottle of beer is seen outside of a restaurant.', 'a beer sits in front of a box of food ', 'Some people are eating quesadillas and a beer.', 'a big pizza is on a big white plate']",0.625,0.5,0.4149132666831217,high,0.3678794411714423,0.3678794411714423,0.3678794411714423,0.2833724192796605,0.1595744680851063,0.4210526315789474,high,0.7,0.557773351022717,0.4268597216624981,0.217089096563625,0.4263888888888889,0.5,high,0,0,0,0,0,0,0,0,0,1,1,1,0.42260614113588596,0.3300768646871777
555131,COCO_val2014_000000555131.jpg,val,counting_errors,True,True,"['a couple of people that are standing on a baseball diamond', 'Two boys in red shirts playing baseball in a field.', 'Two youngsters in orange tops have catchers gloves and are playing.', 'two kids are playing baseball on the field', 'A COUPLE OF YOUNG BOYS PLAYING BASEBALL .']",a couple of people that are standing on a baseball diamond,5,there are two young boys playing baseball on a baseball field,two young boys playing baseball on a field,[OFA_UNAVAILABLE],a young boy standing on top of a field,0.4063798282013443,0.5169731539571706,,0.0693631908381303,0.3211090398223512,0.5373493975903614,0.5714285714285713,0,1,,1,attribute_mismatch,correct,,correct,baseball,,,,0.479673346441654,8.244473427034757,0.4562311321960116,0.48201756786621824,"['a couple of people that are standing on a baseball diamond', 'Two boys in red shirts playing baseball in a field.', 'Two youngsters in orange tops have catchers gloves and are playing.', 'two kids are playing baseball on the field', 'A COUPLE OF YOUNG BOYS PLAYING BASEBALL .']",0.8181818181818182,0.7006490497453707,0.6020134379087915,high,1.0,0.8451542547285166,0.709491705985192,0.3184583684276476,0.605,0.6666666666666665,high,0.7777777777777778,0.3118047822311618,0.1115721583470283,0.0647772650876029,0.3896604938271605,0.3999999999999999,low,0,0,0,1,1,1,1,1,1,1,1,0,0.4987151152634226,0.27670118086634965
238125,COCO_val2014_000000238125.jpg,val,attribute_errors,True,True,"['A red couch sitting in a living room next to a table.', 'a couch that is red with a coffee table', 'Living room with sofa, coffee table , chair and end table. ', 'A glass topped coffee table in front of a red couch.', 'a red coach is in a living room']",A red couch sitting in a living room next to a table.,5,this is an image of a living room with a couch and coffee table,a living room with a couch and coffee table,[OFA_UNAVAILABLE],a living room filled with furniture and a couch,0.1591178311098152,0.2444615112174505,,0.1623339577375495,0.2397397955846602,0.6025778732545649,0.4347826086956521,1,1,,1,correct,correct,,correct,,,,,0.36622200315013104,6.199455577809496,,,"['A red couch sitting in a living room next to a table.', 'a couch that is red with a coffee table', 'Living room with sofa, coffee table , chair and end table. ', 'A glass topped coffee table in front of a red couch.', 'a red coach is in a living room']",0.7857142857142857,0.6504436355879909,0.4131325011342977,medium,1.0,0.8660254037844387,0.5984084805885754,0.29870904059783,0.5679012345679012,0.5555555555555556,medium,0.7777777777777778,0.5400617248673217,0.3466806371753174,0.1611410782601767,0.3896604938271605,0.4210526315789474,medium,1,1,0,1,1,1,1,1,1,0,1,0,0.383056474383578,0.37806938859645955
68300,COCO_val2014_000000068300.jpg,val,object_confusion,True,True,"['A plate of spaghetti with red sauce and broccoli. ', 'very well cooked meal with a coca cola can besides', 'A plate of spaghetti with tomato sauce and a garnish of broccoli.', 'A plate of spaghetti and broccoli on the side. ', 'A plate of spaghetti sits on a placemat.']",A plate of spaghetti with red sauce and broccoli. ,5,there is a plate of spaghetti with sauce and broccoli on it,a white and blue placemat,[OFA_UNAVAILABLE],a plate of food on a table,0.4538407873007613,0.0350659410412392,,0.1782013231677091,0.4384920945142585,0.7439104674127717,0.761904761904762,0,1,,1,object_misidentification,correct,,correct,there,,,,0.4275090210703028,8.229829725480712,0.42866936181287163,0.4274035355482511,"['A plate of spaghetti with red sauce and broccoli. ', 'very well cooked meal with a coca cola can besides', 'A plate of spaghetti with tomato sauce and a garnish of broccoli.', 'A plate of spaghetti and broccoli on the side. ', 'A plate of spaghetti sits on a placemat.']",0.75,0.6908492797077574,0.5758051389118684,high,0.2195246544376105,0.0548811636094026,0.0380524735380611,0.0171700178585807,0.1162790697674418,0.3076923076923077,low,0.6191984998215584,0.5180586332905649,0.3596791412007517,0.1846940825139323,0.6126582278481013,0.6666666666666666,medium,0,0,0,1,1,1,1,1,0,1,0,0,0.4384172677095398,0.3449571537993837
493206,COCO_val2014_000000493206.jpg,val,gender_ambiguity,True,True,"['A white bowl filled with beef and broccoli soup.', 'This is a vegetable and meat main dish.', 'A soup in a large bowl features broccoli and pieces of meat.', 'A soup dish with meat and vegetables in a bowl.', 'a full bowl of beef and broccoli with a spoon']",A white bowl filled with beef and broccoli soup.,5,there is a bowl of soup with meat and broccoli on the table,a bowl of food with meat and vegetables in it,[OFA_UNAVAILABLE],a bowl of soup on a table with a spoon,0.1272546930010142,0.4671379777282001,,0.14287202148494,0.2286885696461708,0.4962243797195253,0.4545454545454546,1,1,,0,correct,correct,,attribute_mismatch,,,,table,0.505753756031464,9.501163589954716,,,"['A white bowl filled with beef and broccoli soup.', 'This is a vegetable and meat main dish.', 'A soup in a large bowl features broccoli and pieces of meat.', 'A soup dish with meat and vegetables in a bowl.', 'a full bowl of beef and broccoli with a spoon']",0.6923076923076923,0.5370861555295747,0.2970970982645299,medium,0.8,0.6666666666666667,0.5503212081491045,0.2439600493646665,0.5888888888888889,0.6,high,0.7,0.4830458915396479,0.3078191250746389,0.1658769197321421,0.5625,0.6,medium,1,0,1,1,0,1,0,0,0,0,1,0,0.5246658383230467,0.2604495411315695
240175,COCO_val2014_000000240175.jpg,val,attribute_errors,True,True,"['A white bath tub sitting next to a sink in a bathroom.', 'THIS IS A MODERN BATHROOM WITH LOTS OF GREEN TILE', 'The bathroom has green tile with brown wood detail.  ', 'A white sink and bath in a room.', 'a room with a sink and a bathtub and towels ']",A white bath tub sitting next to a sink in a bathroom.,5,"there is a bathroom with a bathtub, sink, and mirror in it",a bathroom with a bath tub and a sink,[OFA_UNAVAILABLE],a bath tub sitting next to a sink in a bathroom,0.0648411507139764,0.1104479556707894,,0.8265168183793802,0.0717892566417584,0.309436274509804,0.4545454545454545,1,1,,1,correct,correct,,correct,,,,,0.5032049078506694,9.262411551052724,,,"['A white bath tub sitting next to a sink in a bathroom.', 'THIS IS A MODERN BATHROOM WITH LOTS OF GREEN TILE', 'The bathroom has green tile with brown wood detail.  ', 'A white sink and bath in a room.', 'a room with a sink and a bathtub and towels ']",0.5833333333333334,0.3988620176087328,0.1167387721650395,low,1.0,0.7905694150420948,0.2074566333415609,0.2236116621241167,0.5782312925170067,0.5263157894736842,medium,1.0,0.8944271909999159,0.8537194433249962,0.4235540315773474,0.8369747899159665,0.9565217391304348,high,1,1,1,1,1,1,1,1,1,0,0,1,0.5165838483618186,0.24213690399780433
571279,COCO_val2014_000000571279.jpg,val,gender_ambiguity,True,True,"['A long bowl with variety of fruits laid out in it in front of a plate with a napkin.', 'The fruit is in a dish next to a plate on the table.', 'A variety of fruit is in a glass dish.', 'Fruit bowl with banana, peach, grapes, apples and napkin with plate', 'A delicious fruit plate in a silver bowl. The fruit includes an apple, two apricots, red and green grapes, a banana, and a peach.']",A long bowl with variety of fruits laid out in it in front of a plate with a napkin.,5,"apples, grapes, peaches, and bananas in a glass bowl on a table",a bowl of fruit on a table,[OFA_UNAVAILABLE],a bowl of fruit sitting on top of a table,0.1077273273766372,0.0690850145499843,,0.0725979529115477,0.0927811402758096,0.2446705426356589,0.32,0,0,,0,attribute_mismatch,attribute_mismatch,,attribute_mismatch,bananas,bowl,,table,0.46418769941154125,8.638769114755137,0.45586047859325407,0.4649447194859311,"['A long bowl with variety of fruits laid out in it in front of a plate with a napkin.', 'The fruit is in a dish next to a plate on the table.', 'A variety of fruit is in a glass dish.', 'Fruit bowl with banana, peach, grapes, apples and napkin with plate', 'A delicious fruit plate in a silver bowl. The fruit includes an apple, two apricots, red and green grapes, a banana, and a peach.']",0.6666666666666666,0.3481553119113956,0.2297111188608965,medium,0.6441233940645307,0.284031719055601,0.1066333813346237,0.1344068208320613,0.3586647727272727,0.5,low,0.7,0.3944053188733077,0.1248145397869751,0.1196011224059475,0.235573971761817,0.4210526315789474,low,0,0,0,0,0,0,0,0,0,0,0,0,0.4746371927152994,0.29204807027811036
199783,COCO_val2014_000000199783.jpg,val,context_mismatch,True,True,"['a bed room with two bends and two lamps', 'A bunch of bags that are sitting on a bed.', 'A couple of twin beds pushed up against each other.', 'Twin beds with white spreads and pillows with luggage on top.', 'A hotel room with two separate twin beds.']",a bed room with two bends and two lamps,5,there are two beds in a small room with pink sheets on them,a couple of beds in a room,[OFA_UNAVAILABLE],a bed room with two beds and a desk,0.0449412542808265,0.1685324060991242,,0.5019724248795792,0.0863060729764318,0.3957446808510638,0.2857142857142857,1,1,,1,correct,correct,,correct,,,,,0.3920103516244443,7.243038641389816,,,"['a bed room with two bends and two lamps', 'A bunch of bags that are sitting on a bed.', 'A couple of twin beds pushed up against each other.', 'Twin beds with white spreads and pillows with luggage on top.', 'A hotel room with two separate twin beds.']",0.5384615384615384,0.2118296364340808,0.074164075183866,low,0.7430381997858699,0.4633657281473354,0.3338965370961685,0.1290936290442821,0.3253865979381443,0.4705882352941176,medium,0.8888888888888888,0.6666666666666666,0.5753695826647881,0.2757141417284494,0.5679012345679012,0.6666666666666666,high,1,1,1,1,1,1,1,1,1,0,0,1,0.41064229021867144,0.35188897519269136
109441,COCO_val2014_000000109441.jpg,val,general_baseline,True,True,"['A square reflective glass building sitting next to a street light.', 'A large office building has shining mirrored windows.', 'There is a very big building with a lot of windows.', 'A picture of a reflection in a building. The view is from the street.', 'this is a traffic light at an intersection']",A square reflective glass building sitting next to a street light.,5,there is a reflection of a church in the glass of a building,a large glass building,[OFA_UNAVAILABLE],a tall building with a clock on top of it,0.1171727385702014,0.0883944920272256,,0.1073897713503587,0.1684544336322436,0.380704365079365,0.4444444444444445,1,1,,1,correct,correct,,correct,,,,,0.39993530386559545,6.474022445673314,,,"['A square reflective glass building sitting next to a street light.', 'A large office building has shining mirrored windows.', 'There is a very big building with a lot of windows.', 'A picture of a reflection in a building. The view is from the street.', 'this is a traffic light at an intersection']",0.7835055280819597,0.491764043658131,0.2730472853734257,medium,0.3678794411714423,0.3003723059100852,0.1183945650885596,0.1431873181811884,0.3362573099415205,0.5,low,0.4524187090179797,0.3016124726786531,0.2175002295600712,0.0978931512874316,0.4091743119266054,0.4761904761904761,medium,1,1,1,1,1,1,1,1,1,0,0,0,0.4135877976633496,0.336078540097084
200627,COCO_val2014_000000200627.jpg,val,attribute_errors,True,True,"['A plate of food that includes rice and various vegetables.', 'A plate filled with a mixture of meat vegetables and rice.', 'A plate of food sitting on a table next to a book.', 'a close up of a plate of food with broccoli', 'A paper plate filled with meat vegetables, and rice.']",A plate of food that includes rice and various vegetables.,5,there is a plate of food with broccoli and rice on it,a plate of food on a table,[OFA_UNAVAILABLE],a plate of food on a table,0.4617366309441026,0.4468310718440575,,0.4468310718440575,0.3214384941398447,0.5868736383442267,0.5454545454545454,1,1,,0,correct,correct,,attribute_mismatch,,,,food,0.45880262520294707,7.8863717222949665,,,"['A plate of food that includes rice and various vegetables.', 'A plate filled with a mixture of meat vegetables and rice.', 'A plate of food sitting on a table next to a book.', 'a close up of a plate of food with broccoli', 'A paper plate filled with meat vegetables, and rice.']",0.75,0.5838742081211423,0.5147142492000893,high,0.7514772930752859,0.6860017747837581,0.5964479227789619,0.3850128259489122,0.4977817213842058,0.7368421052631579,high,0.7514772930752859,0.6860017747837581,0.5964479227789619,0.3850128259489122,0.4977817213842058,0.7368421052631579,high,1,1,1,1,1,1,0,0,0,1,1,1,0.4714875288958409,0.2813941891402353
412483,COCO_val2014_000000412483.jpg,val,context_mismatch,True,True,"['A fire place sitting in a living room next to a TV.', 'Group of family pictures hung over a fireplace. ', 'Pictures decorate the wall above a small fireplace.', 'A bunch of picture hung in a living room on blue wall.', 'Pictures hanging on a blue wall above a fireplace and mantle.']",A fire place sitting in a living room next to a TV.,5,this is a picture of a living room with pictures on the wall,a living room with pictures on the wall,[OFA_UNAVAILABLE],a living room filled with furniture and a fire place,0.1149875955644722,0.1880301546543197,,0.165199954911009,0.1824790895946758,0.4730983302411874,0.5599999999999999,1,0,,1,correct,object_hallucination,,correct,,room,,,0.4689257065524423,8.208649352676227,,,"['A fire place sitting in a living room next to a TV.', 'Group of family pictures hung over a fireplace. ', 'Pictures decorate the wall above a small fireplace.', 'A bunch of picture hung in a living room on blue wall.', 'Pictures hanging on a blue wall above a fireplace and mantle.']",0.7692307692307693,0.4385290096535146,0.2595382211737339,medium,0.875,0.6123724356957945,0.3968502629920499,0.2031107195533803,0.39453125,0.5,medium,0.6333861926251716,0.5046941987886602,0.3862386484126431,0.1650528486556708,0.4766949152542372,0.3636363636363636,medium,1,1,1,0,0,0,1,1,1,0,0,0,0.47970773157755336,0.27087217369752864
144562,COCO_val2014_000000144562.jpg,val,object_confusion,True,True,"['Baseball players are in their positions to play the game. ', 'The ball players are playing a game of baseball.', 'A pitcher throwing a ball at a baseball game. ', 'A pitcher throws a baseball and a batter poses with the bat.', 'A baseball player holding a base on a field.']",Baseball players are in their positions to play the game. ,5,several baseball players are playing a game of baseball on a field,a group of baseball players on a baseball field,[OFA_UNAVAILABLE],baseball players are playing baseball on a field,0.53107253497887,0.0878360261971396,,0.2040310096460987,0.304353135757884,0.6048387096774195,0.6666666666666666,1,0,,1,correct,relation_mismatch,,correct,,baseball,,,0.4860306810701818,8.789890108795346,,,"['Baseball players are in their positions to play the game. ', 'The ball players are playing a game of baseball.', 'A pitcher throwing a ball at a baseball game. ', 'A pitcher throws a baseball and a batter poses with the bat.', 'A baseball player holding a base on a field.']",0.75,0.6908492797077574,0.6202672829851784,high,0.6666666666666666,0.5,0.15285535436644,0.1703460466184546,0.4133333333333333,0.6666666666666666,low,0.6618726769384466,0.5777298366654254,0.461332279243628,0.2251296854230006,0.4213483146067415,0.5882352941176471,medium,1,1,1,0,1,0,1,1,1,1,0,1,0.5007252252395848,0.2514201002019859
219909,COCO_val2014_000000219909.jpg,val,counting_errors,True,True,"['two people walking on a side walk with an umbrella', 'A couple walks down the street under and umbrella embracing.', 'A couple of women walking down a street under a pink umbrella.', 'Two people embrace while walking down the street under a pink umbrella', ""Two people with their hands on each others' back walk under the same umbrella on a city sidewalk next to a man.""]",two people walking on a side walk with an umbrella,5,there are two people walking down the sidewalk with a pink umbrella,a couple of people walking down the street with a pink umbrella,[OFA_UNAVAILABLE],two women walking down the street with umbrellas,0.1972940627795883,0.4240125351805037,,0.3682721528374418,0.2682346980397978,0.6490885416666666,0.6666666666666666,1,1,,0,correct,correct,,counting_errors,,,,down,0.49310644281512195,8.927302225443878,,,"['two people walking on a side walk with an umbrella', 'A couple walks down the street under and umbrella embracing.', 'A couple of women walking down a street under a pink umbrella.', 'Two people embrace while walking down the street under a pink umbrella', ""Two people with their hands on each others' back walk under the same umbrella on a city sidewalk next to a man.""]",0.8333333333333334,0.674199862463242,0.5147142492000893,medium,1.0,0.8528028654224418,0.662601524943924,0.338692497224781,0.6490885416666666,0.75,high,0.6814506851874793,0.5506953149031837,0.4906137501331369,0.2323145783829702,0.4938775510204081,0.6,high,1,1,1,1,1,0,0,1,0,0,1,1,0.5022540943608378,0.2732388587904764
